1,2.617757,16.886090,2.917788,18.328841
2,2.641000,15.912994,3.696828,16.981132
1,2.484264,19.061248,3.315601,11.859838
2,2.658950,17.744705,3.326885,12.129380
3,2.618380,16.943331,5.175318,15.902965
4,2.762212,16.828849,4.564884,9.433962
5,2.431579,19.461935,3.839819,16.442049
6,2.437931,20.778477,2.898475,15.902965
7,2.524692,20.320550,3.189264,21.024259
8,2.435008,20.549513,3.361839,15.902965
9,2.249317,22.438466,2.181971,16.172507
10,2.263959,23.125358,8.078535,15.902965
